date,geography,indicator_name,unit,value,source,frequency
1991-07,Canada,Non-mortgage debt service ratio,Ratio,4.89,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-07,Canada,"Debt service ratio, interest only",Ratio,10.29,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-07,Canada,"Mortgage debt service ratio, interest only",Ratio,6.24,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-07,Canada,"Non-mortgage debt service ratio, interest only",Ratio,4.05,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-07,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.26,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Household income,Dollars,654384.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Disposable income ,Dollars,424068.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Plus: Interest paid,Dollars,49208.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Total debt payments,Dollars,55968.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Mortgage debt payments,Dollars,32676.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Non-mortgage debt payments,Dollars,23292.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Total interest paid,Dollars,49208.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Mortgage interest paid,Dollars,30752.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Non-mortgage interest paid,Dollars,18456.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Of which: consumer debt ,Dollars,14848.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Debt service ratio,Ratio,11.83,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Mortgage debt service ratio,Ratio,6.9,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Non-mortgage debt service ratio,Ratio,4.92,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Debt service ratio, interest only",Ratio,10.4,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Mortgage debt service ratio, interest only",Ratio,6.5,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.9,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.14,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Household income,Dollars,164606.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Disposable income ,Dollars,105661.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Plus: Interest paid,Dollars,12508.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Total debt payments,Dollars,14176.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Mortgage debt payments,Dollars,8333.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Non-mortgage debt payments,Dollars,5843.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Total interest paid,Dollars,12508.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Mortgage interest paid,Dollars,7842.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Non-mortgage interest paid,Dollars,4666.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Of which: consumer debt ,Dollars,3767.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Debt service ratio,Ratio,12.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Mortgage debt service ratio,Ratio,7.05,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,Non-mortgage debt service ratio,Ratio,4.94,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Debt service ratio, interest only",Ratio,10.58,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Mortgage debt service ratio, interest only",Ratio,6.64,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.95,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1991-10,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.19,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Household income,Dollars,658604.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Disposable income ,Dollars,419928.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Plus: Interest paid,Dollars,47964.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Total debt payments,Dollars,55164.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Mortgage debt payments,Dollars,32316.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Non-mortgage debt payments,Dollars,22848.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Total interest paid,Dollars,47964.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Mortgage interest paid,Dollars,30084.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Non-mortgage interest paid,Dollars,17880.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Of which: consumer debt ,Dollars,14372.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Debt service ratio,Ratio,11.79,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Mortgage debt service ratio,Ratio,6.91,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Non-mortgage debt service ratio,Ratio,4.88,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Debt service ratio, interest only",Ratio,10.25,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Mortgage debt service ratio, interest only",Ratio,6.43,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.82,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.07,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Household income,Dollars,161102.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Disposable income ,Dollars,103601.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Plus: Interest paid,Dollars,11903.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Total debt payments,Dollars,13681.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Mortgage debt payments,Dollars,8001.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Non-mortgage debt payments,Dollars,5680.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Total interest paid,Dollars,11903.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Mortgage interest paid,Dollars,7441.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Non-mortgage interest paid,Dollars,4462.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Of which: consumer debt ,Dollars,3595.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Debt service ratio,Ratio,11.84,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Mortgage debt service ratio,Ratio,6.93,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,Non-mortgage debt service ratio,Ratio,4.92,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Debt service ratio, interest only",Ratio,10.31,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Mortgage debt service ratio, interest only",Ratio,6.44,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.86,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.11,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Household income,Dollars,664280.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Disposable income ,Dollars,428816.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Plus: Interest paid,Dollars,47448.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Total debt payments,Dollars,55104.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Mortgage debt payments,Dollars,32600.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Non-mortgage debt payments,Dollars,22504.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Total interest paid,Dollars,47448.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Mortgage interest paid,Dollars,30256.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Non-mortgage interest paid,Dollars,17192.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Of which: consumer debt ,Dollars,13828.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Debt service ratio,Ratio,11.57,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Mortgage debt service ratio,Ratio,6.84,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Non-mortgage debt service ratio,Ratio,4.73,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Debt service ratio, interest only",Ratio,9.96,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Mortgage debt service ratio, interest only",Ratio,6.35,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.61,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.9,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Household income,Dollars,165810.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Disposable income ,Dollars,105994.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Plus: Interest paid,Dollars,11698.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Total debt payments,Dollars,13664.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Mortgage debt payments,Dollars,8032.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Non-mortgage debt payments,Dollars,5632.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Total interest paid,Dollars,11698.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Mortgage interest paid,Dollars,7450.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Non-mortgage interest paid,Dollars,4248.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Of which: consumer debt ,Dollars,3394.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Debt service ratio,Ratio,11.61,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Mortgage debt service ratio,Ratio,6.82,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,Non-mortgage debt service ratio,Ratio,4.79,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Debt service ratio, interest only",Ratio,9.94,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Mortgage debt service ratio, interest only",Ratio,6.33,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.61,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-04,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.88,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Household income,Dollars,667800.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Disposable income ,Dollars,442316.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Plus: Interest paid,Dollars,46736.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Total debt payments,Dollars,54792.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Mortgage debt payments,Dollars,32784.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Non-mortgage debt payments,Dollars,22008.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Total interest paid,Dollars,46736.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Mortgage interest paid,Dollars,30288.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Non-mortgage interest paid,Dollars,16448.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Of which: consumer debt ,Dollars,13268.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Debt service ratio,Ratio,11.2,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Mortgage debt service ratio,Ratio,6.7,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Non-mortgage debt service ratio,Ratio,4.5,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Debt service ratio, interest only",Ratio,9.56,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Mortgage debt service ratio, interest only",Ratio,6.19,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.36,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.71,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Household income,Dollars,170309.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Disposable income ,Dollars,114410.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Plus: Interest paid,Dollars,11761.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Total debt payments,Dollars,13729.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Mortgage debt payments,Dollars,8216.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Non-mortgage debt payments,Dollars,5513.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Total interest paid,Dollars,11761.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Mortgage interest paid,Dollars,7623.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Non-mortgage interest paid,Dollars,4138.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Of which: consumer debt ,Dollars,3338.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Debt service ratio,Ratio,10.88,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Mortgage debt service ratio,Ratio,6.51,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,Non-mortgage debt service ratio,Ratio,4.37,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Debt service ratio, interest only",Ratio,9.32,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Mortgage debt service ratio, interest only",Ratio,6.04,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.28,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-07,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.65,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Household income,Dollars,669188.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Disposable income ,Dollars,435524.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Plus: Interest paid,Dollars,47076.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Total debt payments,Dollars,55852.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Mortgage debt payments,Dollars,32788.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Non-mortgage debt payments,Dollars,23064.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Total interest paid,Dollars,47076.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Mortgage interest paid,Dollars,30504.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Non-mortgage interest paid,Dollars,16572.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Of which: consumer debt ,Dollars,13048.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Debt service ratio,Ratio,11.57,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Mortgage debt service ratio,Ratio,6.79,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Non-mortgage debt service ratio,Ratio,4.78,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,"Debt service ratio, interest only",Ratio,9.75,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,"Mortgage debt service ratio, interest only",Ratio,6.32,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.43,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,"Of which: consumer debt service ratio, interest only",Ratio,2.7,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Household income,Dollars,167747.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Disposable income ,Dollars,107641.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Plus: Interest paid,Dollars,11944.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Total debt payments,Dollars,14154.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Mortgage debt payments,Dollars,8373.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
1992-10,Canada,Non-mortgage debt payments,Dollars,5781.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
